id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
51280287,Lovely 2 Bedroom Apt in the Heart of San Francisco,415252234,Paul,,Haight Ashbury,37.77196,-122.44098,Entire home/apt,201,30,85,3/5/2025,1.73,1,88,2,pending
51285025,: ) Cheerful Topfloor 3Bedrooms2Full Bathrooms : ),415296880,Jerry,,Outer Sunset,37.74605,-122.49417,Private room,190,1,80,8/4/2025,2.05,1,44,9,2022-002198STR
51285544,Bright Mission/Bernal FULL apartment,266184542,Karla,,Noe Valley,37.74329,-122.42444,Entire home/apt,100,30,14,8/1/2025,0.3,2,164,2,
51285891,Cheerful 1 bedroom in residential house Twin Peaks,340699161,Brian,,Twin Peaks,37.7556,-122.45389,Private room,,30,0,,,1,365,0,
51290168,Cozy 1-bedroom in classic SF Victorian home.,6057010,Victoria,,Outer Mission,37.72871,-122.44349,Private room,,30,0,,,2,0,0,
51293489,Happy house on a hill,13116,Greg,,Bernal Heights,37.74259,-122.41318,Entire home/apt,,6,7,1/3/2025,0.18,1,0,1,2022-006633STR
51309897,"Well-lit, lovely private room with ensuite bath",184700906,Apoorva,,Bernal Heights,37.74243,-122.42192,Private room,89,1,154,8/11/2025,3.66,1,250,34,STR-0005744
51324102,Golden Hour Views from a Charming SF Hideaway,34289429,John & Camellia,,North Beach,37.80211,-122.40443,Entire home/apt,543,2,35,8/9/2025,0.73,1,325,5,2025-000277STR
51331893,Pacific Heights Studio! Peaceful & Light-filled Delight. Walkscore 97!,415729144,Laney,,Pacific Heights,37.79462,-122.42822,Entire home/apt,111,30,9,8/25/2024,0.2,1,99,0,
51335297,81c Parkside ocean vw masterensuite shared kitchen,131200418,Lois,,Parkside,37.74439,-122.47581,Private room,,30,1,8/18/2023,0.04,21,360,0,
51341006,Gorgeous modern bedroom with private bathroom,10538570,Anna,,West of Twin Peaks,37.73399,-122.45361,Private room,64,1,70,6/1/2025,1.41,3,347,5,STR-0004821
51341129,Hayes Valley Bright Flat,20153147,Dan,,Western Addition,37.7755,-122.42937,Entire home/apt,133,30,14,8/16/2025,0.3,2,253,5,
51341671,Gorgeous Modern Bright Bedroom w/ fast WIFI,10538570,Anna,,West of Twin Peaks,37.73398,-122.45504,Private room,76,1,69,4/29/2025,1.4,3,365,6,Str-0004821
51348251,Hotel Bijou - Superior Queen,266321575,Hotel Bijou,,Downtown/Civic Center,37.7834,-122.40939,Private room,164,1,3,9/22/2022,0.08,6,241,0,424789
51403713,Modern Junior Single Studio,253575857,Dorel SF,,Nob Hill,37.79108,-122.42006,Private room,132,1,193,6/30/2025,3.89,5,359,122,1126356
51433637,Modern King Studio with Bay Windows + City View,253575857,Dorel SF,,Nob Hill,37.7918,-122.4198,Private room,192,1,114,5/24/2025,2.3,5,356,31,1126356
51450305,Amazing location + views in this updated 4 bedroom,416701497,Kamal,,Haight Ashbury,37.77159,-122.43774,Entire home/apt,273,3,89,8/4/2025,1.85,1,310,20,2023-010073STR
51452654,Modern Hilltop Studio - Private Entry and Garden,5873210,Michael,,Bernal Heights,37.73924,-122.41146,Entire home/apt,193,2,277,8/17/2025,6.28,1,14,61,City registration pending
51453206,Victorian Vacation,8585109,Thea,,Noe Valley,37.74247,-122.43413,Private room,107,2,68,8/4/2025,1.38,3,162,8,STR-0007142
51453486,Elegant Edwardian North beach apt with parking,416732309,Peter,,North Beach,37.80459,-122.412,Entire home/apt,810,1,47,8/17/2025,0.96,1,352,15,2024-005975STR
51454716,"Sunny 2-Bdrm w Parking, Fast Wifi & Roof Deck!",3290239,David,,South of Market,37.77161905,-122.4112039,Entire home/apt,149,30,0,,,1,246,0,
51473651,Palm Trees private room near Ocean Beach Zoo GGPK,189949162,Joey,,Outer Sunset,37.74619,-122.50609,Private room,66,1,301,8/24/2025,6.15,5,137,70,STR-0005723
51474151,Spacious House & Garden for 8+ (Free Parking),12434194,Alison,,Excelsior,37.72758,-122.41463,Entire home/apt,704,2,50,8/10/2025,1.34,1,148,13,STR-0007139
51478151,SF Embarcadero Waterfront South Beach,416951845,Carina,,South of Market,37.78653667,-122.3894407,Entire home/apt,129,30,12,8/10/2025,0.25,1,109,6,
51497434,citizenM San Francisco Union Square,417121494,CitizenM San Francisco,,Downtown/Civic Center,37.7849,-122.40791,Private room,,1,93,8/19/2023,2.44,1,0,0,Exempt
51505215,"New 1 Bd/1Ba Pacific Heights, Amazing location!",346212466,Marika,,Pacific Heights,37.792068,-122.440948,Entire home/apt,312,2,106,8/29/2025,2.28,1,164,23,STR-0005377
51508029,Orange Village- Single Bed  Room with Shared bath,76841544,Steve,,Downtown/Civic Center,37.78505,-122.4127,Private room,80,31,15,1/10/2024,0.31,9,358,0,475941
51521830,"City Oasis (entire place) w/ deck, views, and W/D",29821475,Emily,,Bernal Heights,37.74581,-122.40833,Entire home/apt,200,2,172,8/29/2025,4.28,1,27,68,STR-0007107
51524837,Modern Double Studio with Sun Deck View,253575857,Dorel SF,,Nob Hill,37.78986,-122.42032,Private room,141,1,136,6/17/2025,2.79,5,361,108,1126356
51639052,SF | SAFE Location| Spacious Comfy Rm | EZ Parking,25120232,Sharon,,Excelsior,37.72409,-122.41672,Private room,72,120,5,2/27/2024,0.12,1,347,0,
51639202,SF | SAFE Location| Quiet & Modern Rm | EZ Parking,226555948,Gino Angelo Timpog,,Excelsior,37.72404,-122.41655,Private room,75,120,3,7/1/2023,0.07,13,349,0,
51669425,Central and modern Union Square SF condo - 1BR,96697376,Winnie,,Chinatown,37.79093,-122.40573,Entire home/apt,,1,0,,,1,0,0,Exempt
51692858,Castro Mid-Century Private Bedroom & Bathroom,34563933,Nathaniel,,Castro/Upper Market,37.76521,-122.43727,Private room,180,5,0,,,3,147,0,STR-0004454
51698965,Spacious Private King Room w/ Direct Garden Access,43918217,Mike,,Inner Sunset,37.76545,-122.45354,Private room,81,30,5,9/5/2023,0.1,7,119,0,
51725511,Luxury 1 bedroom unit,90828719,Ramy,,Crocker Amazon,37.70959,-122.43903,Entire home/apt,162,2,167,8/31/2025,3.68,1,66,47,1129795
51737149,Cozy Private Queen Room in Cole Valley,43918217,Mike,,Inner Sunset,37.76518,-122.45359,Private room,85,30,3,7/31/2023,0.07,7,66,0,
51745961,SF Twin Room w/ Desk in Edwardian Flat,43918217,Mike,,Inner Sunset,37.7651,-122.45377,Private room,,30,4,4/7/2025,0.08,7,36,2,
51754361,Work/Live/Play! 2BD/2BA Victorian Condo,187400738,Melissa,,Mission,37.758614,-122.419846,Entire home/apt,,2,69,8/11/2025,1.45,2,0,18,STR-0005571
51756252,Modern Single Studio,253575857,Dorel SF,,Nob Hill,37.79014,-122.42028,Private room,124,1,152,7/20/2025,3.14,5,359,86,1126356
51765797,Best Location 2BR Apartment ★Central★Quiet★Safe,203065170,Serhan,,Western Addition,37.76942,-122.4312,Entire home/apt,,30,0,,,18,0,0,
51771657,Downtown SF Micro Private Room @ ITH Hostels,329072,James & Friends,,Chinatown,37.79253,-122.40444,Private room,,1,1,3/24/2023,0.03,5,208,0,4285390
51783934,Best hip central lower Haight-Walk Score 100-Deck,3895812,Fakhry,,Western Addition,37.77294,-122.43211,Private room,192,30,0,,,7,241,0,
51786319,Spacious and modern 2 bedroom in Pacific Heights,103875421,Tiffany,,Western Addition,37.79017,-122.42232,Entire home/apt,,30,0,,,1,0,0,
51786971,Boutique large studio in NoPa San Francisco,416919348,Malcolm,,Haight Ashbury,37.77335,-122.44489,Entire home/apt,248,4,125,8/17/2025,2.68,1,294,27,STR-0005399
51787922,Charming studio in the heart of SF,419532249,Igal,,Marina,37.79755,-122.42441,Entire home/apt,120,30,13,2/11/2025,0.29,1,58,1,
51805390,*Sunny 2bd/2ba House *Walk to Presidio & GG Park*,23062308,Shih-Fong,,Presidio Heights,37.78419,-122.44939,Entire home/apt,,1,27,7/17/2025,0.74,1,0,4,2022-006940STR
51807010,Beautiful Sunny SF Room with Bay Windows,203065170,Serhan,,Noe Valley,37.74717,-122.43095,Private room,,30,2,5/31/2024,0.04,18,0,0,
51817080,Convenient place Private bathroom Sup Market 9B2,9219277,Henry,,Parkside,37.74108,-122.47617,Private room,83,30,5,9/7/2024,0.13,14,264,1,
51844022,SoMa Studio w/ Office by Anyplace - 7468,415840703,Anyplace,,Downtown/Civic Center,37.77650122,-122.4178137,Entire home/apt,193,30,0,,,41,152,0,
51851529,Charming 1 Bedroom Condo with VIEWS,229507508,Lisa,,North Beach,37.79836,-122.40424,Entire home/apt,110,30,7,7/26/2025,0.15,1,275,2,
51864093,Cozy and quiet studio in Ashbury,38836,Bernat,,Haight Ashbury,37.76544,-122.44535,Entire home/apt,83,30,16,8/1/2025,0.34,16,106,4,
51864167,Private studio close to Union Square,1822832,Anna,,Downtown/Civic Center,37.78502,-122.41339,Entire home/apt,115,30,4,9/9/2022,0.08,1,364,0,STR-0001234
51903225,"2 blocks from the lake # 3 , master bedroom",420182099,Sam,,Lakeshore,37.7335,-122.48795,Private room,57,30,11,5/30/2025,0.23,11,255,1,
51906112,2 bocks away from the lake # 6,420182099,Sam,,Lakeshore,37.7333,-122.48715,Private room,71,30,7,4/24/2025,0.25,11,365,1,
51907045,2 blocks away from the lake # 2,420182099,Sam,,Lakeshore,37.73284,-122.48708,Private room,63,30,11,5/31/2024,0.23,11,364,0,
51910917,"2 BEDROOM apt, whole place",74125906,Tay,,Potrero Hill,37.75597,-122.40129,Entire home/apt,,30,1,12/17/2022,0.03,3,359,0,
51923773,Piedmont Street Garden Cottage,147265814,Courtney,,Haight Ashbury,37.76421,-122.44655,Entire home/apt,,30,5,6/29/2025,0.38,2,10,4,
51927761,"SF Modern Luxury, remodeled 1br, 1ba w/ 1parking",7781167,Ted,,Downtown/Civic Center,37.78326,-122.42122,Entire home/apt,130,30,3,1/1/2025,0.11,1,285,1,
51929867,Cozy Garden suite 2 Bedrooms 4 Beds 1 Bath Parking,418448354,Larry,,Lakeshore,37.73547,-122.48561,Entire home/apt,172,2,248,8/30/2025,5.11,1,181,65,2024-002296STR
51929944,R3A - Private Room with Private Bath at Richmond,157999191,Berlin,,Outer Richmond,37.78245,-122.48126,Private room,68,30,12,8/7/2025,0.26,27,248,3,
51930358,R3B-Private Room (share bath) at Richmond District,157999191,Berlin,,Outer Richmond,37.78275,-122.48148,Private room,58,30,4,8/14/2023,0.08,27,175,0,
51930674,R3C-Private Room (share bath) at Richmond District,157999191,Berlin,,Outer Richmond,37.78281,-122.48001,Private room,55,30,12,9/12/2024,0.27,27,360,1,
51940665,Gorgeous 2 bed 2 bath cottage +2 car garage & deck,751675,Jess,,South of Market,37.77441,-122.40162,Entire home/apt,417,30,24,7/28/2025,0.52,1,249,9,
52008865,Spacious 4BR/2BA Flat in Central SOMA,304721494,HostWell,,South of Market,37.77529,-122.4125,Entire home/apt,205,30,7,8/24/2025,0.17,28,264,1,
52009205,Bright Spacious 3br by Golden Gate Park & Presidio,117954292,Chan,,Inner Richmond,37.77855,-122.46362,Entire home/apt,516,1,59,8/17/2025,1.22,2,18,19,2024-007891STR
52030447,"Lovely 1-BR condo with patio, private and quiet",421300197,Anthony,,Bernal Heights,37.73814,-122.41177,Entire home/apt,,30,0,,,1,0,0,
52030809,Bright bedroom in Victorian home,421302835,Lorraine,,South of Market,37.77559,-122.40918,Private room,118,1,234,8/16/2025,4.94,3,146,40,STR-0005520
52073226,Light filled home in the Heart of Bernal w/ loft,23437989,Robin,,Bernal Heights,37.74424,-122.41059,Entire home/apt,217,30,8,6/26/2025,0.18,2,215,2,
52076589,Chic Private Room in Hayes Valley 2B2B condo,108175391,Xuhao,,Western Addition,37.77824,-122.425873,Private room,,30,5,2/26/2023,0.11,1,0,0,
52085366,Modern Room A with/private bath in San Francisco,230265204,Wan Chun,,Excelsior,37.72863,-122.4207,Private room,56,30,4,8/2/2025,0.16,4,305,2,
52095303,754B - Peaceful Convenient 2B1B in Excelsior,398787940,Fa Hui,,Excelsior,37.71631,-122.43707,Entire home/apt,105,1,152,8/27/2025,3.16,2,150,37,STR-0006434
52125635,Modern Double Studio with Bay Window,253575857,Dorel SF,,Nob Hill,37.79175,-122.41838,Private room,132,1,454,8/6/2025,9.43,5,359,339,1126356
52126879,"Modern Sutro Suite -Near Golden Gate Park, Beach",56928547,Yvi,,Outer Richmond,37.77746,-122.50359,Entire home/apt,226,2,135,8/30/2025,2.81,2,142,29,STR-0005269
52144102,Work Friendly 1 Bedroom with Rooftop Deck,1257432,San Francisco Life,,Mission,37.76141,-122.42079,Entire home/apt,242,30,11,9/26/2024,0.23,29,354,1,
52144461,Beautiful Sunny Room with Front Deck in SF,203065170,Serhan,,Noe Valley,37.74769,-122.43305,Private room,,30,3,5/31/2022,0.07,18,0,0,
52144541,Sun-soaked Hayes V penthouse: 1000 sq.ft w hot tub,316362,Laura,,Western Addition,37.77565,-122.42678,Entire home/apt,,30,0,,,1,0,0,
52155216,Leopard Hideaway,312334,Amalia,,Bayview,37.729,-122.38656,Entire home/apt,89,2,7,8/4/2025,0.15,1,73,4,STR-0007388
52166080,Centrally located 2 bedrooms in 3 bedroom flat,422303591,Rhea,,Western Addition,37.774845,-122.436333,Entire home/apt,312,5,25,8/10/2025,0.53,1,244,6,2024-010654STR
52171550,Family Friendly Apt. Next to Golden Gate Park!,422344759,Izabella,,Outer Richmond,37.77455,-122.49918,Entire home/apt,111,2,156,8/14/2025,3.26,1,70,35,2024-004502STR
52175564,Cheerful 3 Bedroom Condo *mostly private in DT SF,293025002,Bi,,South of Market,37.78215,-122.39479,Entire home/apt,627,1,47,6/8/2025,1.11,6,243,7,STR-0007524
52220400,"P/Private room near CCSF, SF State, easy parking.",86083871,Kina,,West of Twin Peaks,37.7284095,-122.4575383,Private room,55,30,10,8/16/2025,0.27,6,164,2,
52240573,Beautiful Live-Work San Francisco Loft in DogPatch,4656446,Air Concierge,,Potrero Hill,37.76235,-122.38873,Entire home/apt,196,30,10,4/2/2025,0.22,2,0,2,
52241875,Remodeled 2-bedroom in Russian Hill,11045899,Patrick,,Nob Hill,37.79585,-122.4173,Entire home/apt,400,30,0,,,1,276,0,
52269214,Bright Room + Private Bath walk to Giants Stadium,99542736,Arron,,South of Market,37.78268,-122.39338,Private room,131,1,192,8/14/2025,4.05,5,284,40,STR-0006737
52269848,Cozy WFH Condo in heart of SF,9581178,Alyssa,,Financial District,37.78237,-122.40071,Entire home/apt,,30,7,6/12/2025,0.24,1,0,3,
52273857,"Blueground | N. Beach, gym & pool, nr groceries",107434423,Blueground,,North Beach,37.8068426,-122.4103284,Entire home/apt,257,31,2,8/15/2022,0.05,188,178,0,
52302237,Grand Victorian 2bedroom 1bath haight Ashbury,110078968,Ahmed,,Haight Ashbury,37.77047,-122.44403,Entire home/apt,166,30,10,7/31/2025,0.22,5,365,4,
52303229,UNION SQUARE - NEW HOTEL SOFT OPENING SPECIAL,423319141,Jordan,,Downtown/Civic Center,37.78797,-122.40851,Private room,,1,1,10/31/2021,0.02,3,0,0,1083521
52321792,19 Rue Henny,33085508,Michael,,Parkside,37.73726,-122.48046,Entire home/apt,93,1,203,8/11/2025,4.35,2,222,66,STR-0005155
52338790,Private cozy 1-bedroom SF getaway with office,361567831,Kylie,,Excelsior,37.73008,-122.42094,Entire home/apt,105,2,106,8/3/2025,2.43,1,18,7,STR-0006952
52341301,Renovated cozy room with private bath&entrance,50417524,Ken,,Outer Sunset,37.75138,-122.4935,Private room,66,1,312,8/31/2025,8.96,3,176,97,2025-007388STR
52341302,Renovated spacious bright room w/ private bathroom,50417524,Ken,,Outer Sunset,37.75307,-122.4953,Private room,82,1,251,8/31/2025,7.27,3,179,84,2025-007388STR
52420670,UNION SQUARE - NEW HOTEL SOFT OPENING SPECIAL,423319141,Jordan,,Downtown/Civic Center,37.78796,-122.40882,Private room,,1,1,11/1/2021,0.02,3,0,0,1083521
52421273,LOCATION! Open Floorplan Updated 1 Bedroom Unit,387801231,Coleman,,Presidio Heights,37.7912,-122.44808,Entire home/apt,125,30,13,7/30/2024,0.3,11,206,0,
52425346,Spacious Victorian room in SF,420182099,Sam,,Western Addition,37.77967,-122.43957,Private room,68,30,12,8/12/2025,0.26,11,263,2,
52425756,Victorian room with a nice yard,420182099,Sam,,Western Addition,37.77999,-122.43987,Private room,46,30,12,7/30/2025,0.32,11,305,4,
52426464,Lovely Victorian room with a yard,420182099,Sam,,Western Addition,37.78186,-122.44035,Private room,46,30,12,5/31/2025,0.26,11,274,5,
52434440,42B SFSU/Lakeshore spacious priv. rm w/shared ba.,131200418,Lois,,Lakeshore,37.73086,-122.48909,Private room,61,1,48,8/11/2025,1.03,21,179,7,STR-0005401
52434895,41SFSU/Lakeahore beautiful spacious masterensuite,131200418,Lois,,Lakeshore,37.73145,-122.4892,Private room,65,1,32,8/18/2025,0.79,21,318,11,STR-0005401
52533880,Quiet Sanctuary By The Beach,28371410,Kristine,,Outer Sunset,37.74954,-122.50145,Entire home/apt,250,14,8,12/29/2022,0.18,1,362,0,STR-0005443
52547703,2 bed 2 bath w/ Sleeper sofa w/ Private Roof Deck,425219401,Clifton,,South of Market,37.77679,-122.40889,Entire home/apt,298,1,84,7/25/2025,1.89,1,156,16,2024-007078STR
52548710,UNION SQUARE - NEW HOTEL SOFT OPENING SPECIAL,423319141,Jordan,,Downtown/Civic Center,37.78762,-122.40894,Private room,,1,2,11/29/2021,0.04,3,0,0,1083521
52569239,Furnished Studio Condo with private patio,17936510,Monty,,Chinatown,37.79212,-122.40703,Entire home/apt,90,30,8,8/28/2024,0.17,1,98,0,
52574214,1-bedroom SF Condo (30-day min). GG Bridge View,88404885,Waseem,,Russian Hill,37.79727,-122.42344,Entire home/apt,129,30,17,7/31/2025,0.38,1,243,5,
52602240,Modern Victorian in Cow Hollow,55581059,Ursula,,Pacific Heights,37.79569,-122.43727,Entire home/apt,2950,5,6,7/26/2025,0.19,1,312,1,2021-007464STR
52662734,"Blueground | Lower Nob Hill, gym & roof, nr bars",107434423,Blueground,,Downtown/Civic Center,37.78753,-122.421312,Entire home/apt,333,31,2,6/27/2024,0.09,188,268,0,
52662781,"Blueground | Lower Nob Hill, gym & roof, nr bars",107434423,Blueground,,Downtown/Civic Center,37.78753,-122.421312,Entire home/apt,337,31,1,6/24/2024,0.07,188,268,0,
52662804,"Blueground | Lower Nob Hill, gym & roof, nr bars",107434423,Blueground,,Downtown/Civic Center,37.78753,-122.421312,Entire home/apt,405,31,2,1/16/2022,0.04,188,42,0,
52667150,Cozy bedroom in Victorian home,421302835,Lorraine,,South of Market,37.77572,-122.40955,Private room,97,1,217,8/11/2025,4.58,3,132,48,STR-0005520
52667277,Pleasant bedroom in Victorian home,421302835,Lorraine,,South of Market,37.77587,-122.4088,Private room,118,1,194,6/12/2025,4.22,3,152,45,STR-0005520
52676932,"Comfy and spacious sunset home, freshly renovated",46613919,David,,Outer Sunset,37.76091,-122.48721,Entire home/apt,127,30,9,6/5/2024,0.19,5,304,0,
52689261,Hotel Bijou - Superior King Bed,266321575,Hotel Bijou,,Downtown/Civic Center,37.78541,-122.41053,Private room,164,1,4,1/11/2023,0.09,6,141,0,424789
52758762,R4A-Private Room with private bath & Yard,157999191,Berlin,,Outer Richmond,37.78418,-122.48176,Private room,70,30,11,8/9/2025,0.25,27,348,4,
52758981,R4B-Private Room with Private Bathroom,157999191,Berlin,,Outer Richmond,37.78284,-122.48018,Private room,64,30,5,8/31/2025,0.14,27,266,2,
52759127,R4C-Private Room with Private Yard,157999191,Berlin,,Outer Richmond,37.78253,-122.48025,Private room,57,30,12,8/24/2025,0.31,27,274,3,
52773447,Orange Dog Garden Studio,91333416,Jan,,Inner Sunset,37.76447,-122.45265,Entire home/apt,95,30,0,,,22,335,0,
52776439,Ocean Beach Retreat,12604457,Maura,,Outer Richmond,37.77842,-122.50548,Entire home/apt,250,30,7,8/21/2025,0.18,1,364,2,
52794880,Grateful Dead Themed Room with Shared Restroom,102523118,Music City,,Nob Hill,37.78932,-122.41853,Private room,86,1,16,4/7/2024,0.41,11,355,0,Exempt
52808966,Private Luxury Apartment In Nob Hill,16089618,Kelly,,Chinatown,37.79079,-122.40892,Entire home/apt,134,31,7,8/16/2025,0.16,1,253,3,
52859106,The Addison by Kasa | Traditional Queen Studio,88566861,Kasa,,Pacific Heights,37.78954,-122.43122,Entire home/apt,193,1,89,8/10/2025,1.92,14,298,48,Exempt
52859379,The Addison by Kasa | Premium Queen Loft,88566861,Kasa,,Pacific Heights,37.79117,-122.43094,Entire home/apt,880,1,76,7/30/2025,1.64,14,283,16,Exempt
52860611,Private suite close to UCSF & Golden Gate Park,12401053,Dinesh,,Inner Sunset,37.76391758,-122.4555576,Entire home/apt,293,2,23,8/28/2025,3.59,1,118,23,STR-0007457
52861914,Cheerful 5-bedroom home in downtown San Francisco,427991063,Tripa,,South of Market,37.77177,-122.41093,Entire home/apt,255,30,1,3/4/2022,0.02,1,365,0,
52880170,Casa Divisadero! Designer Apartment with Sundeck,95425780,Jules,,Western Addition,37.77544,-122.4375,Entire home/apt,,3,44,8/17/2025,0.97,1,1,5,City registration pending
52883651,The Addison by Kasa | Executive Queen Loft,88566861,Kasa,,Pacific Heights,37.79117,-122.43095,Entire home/apt,880,1,55,8/14/2025,1.19,14,260,24,Exempt
52901955,Full Bed Weekly,418905992,Urban,,Financial District,37.78939,-122.40611,Private room,97,7,74,6/29/2025,1.6,2,212,4,1127558
52917088,Large Private Room In Mission Terrace Home,423037777,William,,Outer Mission,37.729,-122.43863,Private room,,30,8,6/5/2025,0.2,1,3,1,
52924955,Modern Cozy Couples Getaway | Walkable &Convenient,125287135,Ze Sheng,,Outer Sunset,37.75819,-122.49494,Entire home/apt,134,1,340,8/21/2025,7.28,1,276,92,917426
